worker	project_id	task_id	resolution_type	start_ts	end_ts
login9	1	task_2251	resolution_1	1576584414	1576584530
login9	1	task_2252	resolution_1	1575791937	1575798708
login9	1	task_2253	resolution_1	1575796512	1575803149
login9	1	task_2254	resolution_2	1576834484	1576840253
login9	1	task_2255	resolution_1	1575805410	1575806944
login9	1	task_2256	resolution_1	1575803151	1575803623
login9	1	task_2257	resolution_2	1575547501	1575547581
login9	1	task_2258	resolution_2	1575547751	1575548091
login9	1	task_2259	resolution_1	1575550703	1575552939
login9	1	task_2260	resolution_1	1575546335	1575546727
login9	1	task_2261	resolution_1	1575546729	1575547497
login9	1	task_2262	resolution_1	1575547582	1575547748
login9	1	task_2263	resolution_1	1576583175	1576586946
login9	1	task_2264	resolution_1	1576582478	1576587288
login9	1	task_2265	resolution_1	1576759677	1576762095
login9	1	task_2266	resolution_1	1576752459	1576759229
login9	1	task_2267	resolution_1	1576840257	1576844581
login9	2	task_2268	resolution_1	1575557989	1575560823
login9	1	task_2269	resolution_1	1575972098	1575973808
login9	1	task_2270	resolution_1	1576583182	1576584397
login9	1	task_2271	resolution_1	1575365787	1575365889
login9	1	task_2272	resolution_2	1575370516	1575370604
login9	1	task_2273	resolution_1	1575369215	1575369339
login9	1	task_2274	resolution_1	1576834481	1576839906
login9	1	task_2275	resolution_1	1575382714	1575388215
login9	1	task_2276	resolution_2	1575387361	1575387383
login9	1	task_2277	resolution_1	1575382062	1575387358
login9	1	task_2278	resolution_1	1575387384	1575387584
login9	1	task_2279	resolution_1	1575382124	1575387803
login9	1	task_2280	resolution_1	1575559548	1575560537
login9	1	task_2281	resolution_1	1575548093	1575550026
login9	2	task_2282	resolution_1	1575557987	1575558826
login9	2	task_2283	resolution_1	1575556803	1575558564
login9	2	task_2284	resolution_2	1575579062	1575579088
login9	1	task_2285	resolution_1	1575573084	1575579145
login9	1	task_2286	resolution_1	1575573082	1575577458
login9	1	task_2287	resolution_1	1575541826	1575546332
login9	1	task_2288	resolution_1	1575550520	1575550701
login9	1	task_2289	resolution_1	1575383713	1575383893
login9	1	task_2290	resolution_1	1575550426	1575550519
login9	1	task_2291	resolution_1	1575791919	1575796680
login9	1	task_2292	resolution_1	1575550066	1575550423
login9	1	task_2293	resolution_1	1575558843	1575559545
login9	1	task_2294	resolution_1	1575654034	1575660257
login9	2	task_2295	resolution_1	1576182763	1576183661
login9	1	task_2296	resolution_1	1576273472	1576273927
login9	1	task_2297	resolution_1	1575479278	1575484367
login9	1	task_2298	resolution_2	1575484571	1575484578
login9	1	task_2299	resolution_1	1575484412	1575484568
login9	1	task_2300	resolution_1	1575484391	1575484670
login9	1	task_2301	resolution_1	1575484396	1575486219
login9	1	task_2302	resolution_2	1575484405	1575486370
login9	1	task_2303	resolution_2	1575484398	1575486249
login9	1	task_2304	resolution_1	1575487221	1575488979
login9	1	task_2305	resolution_2	1575487234	1575487253
login9	1	task_2306	resolution_1	1575487218	1575488127
login9	2	task_2307	resolution_1	1575483615	1575484005
login9	1	task_2308	resolution_2	1575489732	1575489811
login9	1	task_2309	resolution_1	1576409514	1576410028
login9	1	task_2310	resolution_1	1576410147	1576411032
login9	1	task_2311	resolution_2	1575487224	1575490391
login9	1	task_2312	resolution_1	1575459624	1575459780
login9	1	task_2313	resolution_1	1575460559	1575460646
login9	1	task_2314	resolution_1	1575460648	1575462923
login9	1	task_2315	resolution_2	1576412162	1576412252
login9	1	task_2316	resolution_1	1576410160	1576412597
login9	1	task_2317	resolution_2	1576412147	1576413400
login9	1	task_2318	resolution_2	1576412158	1576413618
login9	1	task_2319	resolution_1	1575459783	1575459984
login9	1	task_2320	resolution_1	1576229130	1576232464
login9	1	task_2321	resolution_1	1575476509	1575483071
login9	1	task_2322	resolution_1	1575478666	1575483499
login9	1	task_2323	resolution_1	1576423954	1576426935
login9	1	task_2324	resolution_1	1576426937	1576426979
login9	1	task_2325	resolution_1	1576424674	1576428529
login9	1	task_2326	resolution_2	1576397543	1576397560
login9	1	task_2327	resolution_1	1576390922	1576397711
login9	1	task_2328	resolution_1	1576408922	1576409431
login9	1	task_2329	resolution_1	1575480378	1575480947
login9	1	task_2330	resolution_2	1576424677	1576429878
login9	1	task_2331	resolution_2	1576424680	1576429984
login9	1	task_2332	resolution_1	1576428795	1576429294
login9	2	task_2333	resolution_1	1575483620	1575483663
login9	1	task_2334	resolution_2	1576426350	1576430143
login9	2	task_2335	resolution_1	1576430006	1576431432
login9	1	task_2336	resolution_1	1576428535	1576430521
login9	1	task_2337	resolution_1	1576251608	1576253018
login9	1	task_2338	resolution_1	1575476503	1575480243
login9	1	task_2339	resolution_2	1575453361	1575453388
login9	1	task_2340	resolution_1	1576432831	1576438259
login9	1	task_2341	resolution_1	1576438892	1576439216
login9	1	task_2342	resolution_1	1576432823	1576437410
login9	1	task_2343	resolution_1	1576432821	1576438297
login9	1	task_2344	resolution_1	1575476506	1575482017
login9	1	task_2345	resolution_1	1576428790	1576430924
login9	1	task_2346	resolution_1	1576275057	1576275308
login9	1	task_2347	resolution_1	1576665697	1576670326
login9	1	task_2348	resolution_1	1576669941	1576670159
login9	1	task_2349	resolution_1	1575912801	1575913539
login9	2	task_2350	resolution_1	1576665741	1576669001
login9	1	task_2351	resolution_1	1575622452	1575622543
login9	1	task_2352	resolution_2	1576686511	1576686533
login9	1	task_2353	resolution_1	1576683382	1576686926
login9	1	task_2354	resolution_2	1576686485	1576686509
login9	1	task_2355	resolution_1	1576683377	1576686481
login9	2	task_2356	resolution_1	1576683072	1576684991
login9	1	task_2357	resolution_1	1576701398	1576702175
login9	1	task_2358	resolution_1	1576669711	1576669938
login9	1	task_2359	resolution_1	1575905812	1575906196
login9	1	task_2360	resolution_1	1576665673	1576669707
login9	1	task_2361	resolution_1	1575902105	1575903681
login9	1	task_2362	resolution_1	1575229887	1575230123
login9	1	task_2363	resolution_1	1575217379	1575218377
login9	1	task_2364	resolution_1	1575234105	1575235182
login9	1	task_2365	resolution_1	1575231782	1575234592
login9	2	task_2366	resolution_1	1576276641	1576277411
login9	1	task_2367	resolution_2	1576277429	1576277763
login9	1	task_2368	resolution_1	1576277426	1576277733
login9	1	task_2369	resolution_2	1576277432	1576277573
login9	1	task_2370	resolution_1	1576273484	1576274477
login9	1	task_2371	resolution_1	1576701401	1576701675
login9	1	task_2372	resolution_1	1576665690	1576670234
login9	1	task_2373	resolution_1	1576228883	1576229126
login9	1	task_2374	resolution_1	1576707059	1576707110
login9	1	task_2375	resolution_1	1576432839	1576435444
login9	1	task_2376	resolution_1	1576435517	1576435545
login9	1	task_2377	resolution_1	1576435453	1576435515
login9	1	task_2378	resolution_2	1576432815	1576435842
login9	1	task_2379	resolution_1	1576435847	1576435954
login9	1	task_2380	resolution_1	1576435556	1576435764
login9	1	task_2381	resolution_1	1576435547	1576436855
login9	1	task_2382	resolution_1	1576432818	1576437173
login9	1	task_2383	resolution_1	1576436858	1576437080
login9	1	task_2384	resolution_1	1576432827	1576438064
login9	1	task_2385	resolution_1	1576705352	1576705826
login9	1	task_2386	resolution_1	1576412601	1576413757
login9	1	task_2387	resolution_1	1575460541	1575464054
login9	1	task_2388	resolution_1	1575459613	1575463534
login9	1	task_2389	resolution_1	1576416103	1576416586
login9	1	task_2390	resolution_1	1576412124	1576413350
login9	1	task_2391	resolution_1	1576416094	1576416760
login9	1	task_2392	resolution_1	1576416097	1576416840
login9	1	task_2393	resolution_1	1576417543	1576417676
login9	1	task_2394	resolution_1	1576417533	1576418589
login9	1	task_2395	resolution_1	1576707056	1576707555
login9	1	task_2396	resolution_1	1576705340	1576706265
login9	2	task_2397	resolution_1	1576415227	1576415310
login9	1	task_2398	resolution_1	1575833496	1575835583
login9	1	task_2399	resolution_1	1575803735	1575803848
login9	1	task_2400	resolution_1	1575833502	1575837094
login9	1	task_2401	resolution_1	1576584411	1576591517
login9	1	task_2402	resolution_2	1576584401	1576591350
login9	2	task_2403	resolution_1	1575225403	1575225757
login9	1	task_2404	resolution_2	1575200327	1575205058
login9	2	task_2405	resolution_1	1575180776	1575182069
login9	1	task_2406	resolution_1	1575180822	1575182352
login9	1	task_2407	resolution_1	1575180854	1575183086
login9	1	task_2408	resolution_1	1575180848	1575182994
login9	1	task_2409	resolution_1	1575194440	1575194769
login9	1	task_2410	resolution_1	1575200755	1575201295
login9	1	task_2411	resolution_1	1575214851	1575219996
login9	1	task_2412	resolution_1	1575197331	1575199796
login9	1	task_2413	resolution_1	1576404937	1576405067
login9	1	task_2414	resolution_1	1576397534	1576404127
login9	1	task_2415	resolution_2	1576404805	1576404849
login9	1	task_2416	resolution_1	1575223405	1575224471
login9	1	task_2417	resolution_1	1575225385	1575226057
login9	1	task_2418	resolution_2	1576404761	1576404779
login9	1	task_2419	resolution_2	1576404632	1576404756
login9	1	task_2420	resolution_1	1575231778	1575234815
login9	1	task_2421	resolution_1	1575235624	1575235710
login9	1	task_2422	resolution_1	1575205800	1575210454
login9	1	task_2423	resolution_1	1575205795	1575210778
login9	1	task_2424	resolution_1	1576587293	1576591275
login9	1	task_2425	resolution_1	1575204788	1575204914
login9	1	task_2426	resolution_2	1575225389	1575226098
login9	1	task_2427	resolution_1	1576591537	1576595295
login9	1	task_2428	resolution_1	1576591531	1576594311
login9	1	task_2429	resolution_1	1576404781	1576407252
login9	1	task_2430	resolution_1	1575191872	1575195997
login9	1	task_2431	resolution_1	1576404913	1576407675
login9	1	task_2432	resolution_1	1575196115	1575196211
login9	1	task_2433	resolution_1	1576401283	1576406677
login9	2	task_2434	resolution_1	1575192480	1575196829
login9	1	task_2435	resolution_1	1575227453	1575227657
login9	1	task_2436	resolution_1	1575234824	1575234944
login9	1	task_2437	resolution_1	1576406681	1576406739
login9	1	task_2438	resolution_2	1576398830	1576405974
login9	1	task_2439	resolution_1	1576406210	1576406427
login9	1	task_2440	resolution_1	1576400833	1576406207
login9	1	task_2441	resolution_2	1576406016	1576406026
login9	1	task_2442	resolution_1	1576404917	1576404934
login9	2	task_2443	resolution_1	1575180803	1575181395
login9	1	task_2444	resolution_2	1575180884	1575180896
login9	1	task_2445	resolution_2	1575180897	1575180918
login9	1	task_2446	resolution_2	1576398825	1576405617
login9	1	task_2447	resolution_1	1575833499	1575836968
login9	1	task_2448	resolution_1	1576762111	1576767051
login9	1	task_2449	resolution_2	1575184276	1575184381
login9	1	task_2450	resolution_1	1576404441	1576404627
login9	1	task_2451	resolution_2	1576397538	1576404438
login9	1	task_2452	resolution_1	1576065822	1576070313
login9	1	task_2453	resolution_1	1576065818	1576070022
login9	1	task_2454	resolution_1	1576065815	1576069854
login9	1	task_2455	resolution_1	1576065841	1576067699
login9	1	task_2456	resolution_1	1575476514	1575478662
login9	1	task_2457	resolution_1	1575805419	1575809995
login9	1	task_2458	resolution_1	1575292408	1575297227
login9	1	task_2459	resolution_1	1575297230	1575298381
login9	1	task_2460	resolution_1	1575805416	1575808792
login9	2	task_2461	resolution_1	1575804462	1575804774
login9	1	task_2462	resolution_1	1576065836	1576070735
login9	1	task_2463	resolution_1	1575791912	1575793446
login9	1	task_2464	resolution_1	1576054159	1576058737
login9	1	task_2465	resolution_1	1576058894	1576059581
login9	1	task_2466	resolution_2	1575298383	1575300731
login9	1	task_2467	resolution_1	1576054156	1576058074
login9	1	task_2468	resolution_2	1576058901	1576058917
login9	1	task_2469	resolution_1	1576054146	1576056557
login9	2	task_2470	resolution_1	1576055860	1576056456
login9	1	task_2471	resolution_1	1575290722	1575294098
login9	1	task_2472	resolution_1	1575292403	1575294246
login9	1	task_2473	resolution_2	1575294250	1575294273
login9	1	task_2474	resolution_1	1575791944	1575793037
login9	1	task_2475	resolution_2	1575225381	1575225799
login9	1	task_2476	resolution_1	1576054162	1576055150
login9	1	task_2477	resolution_1	1576054152	1576056933
login9	1	task_2478	resolution_1	1576404130	1576404358
login9	1	task_2479	resolution_1	1576397527	1576400828
login9	1	task_2480	resolution_1	1576397521	1576399033
login9	1	task_2481	resolution_2	1576398833	1576398841
login9	2	task_2482	resolution_1	1576398129	1576398406
login9	1	task_2483	resolution_2	1576390925	1576397510
login9	2	task_2484	resolution_2	1576398135	1576398160
login9	2	task_2485	resolution_1	1576390955	1576397208
login9	1	task_2486	resolution_1	1575200314	1575203079
login9	1	task_2487	resolution_1	1576390909	1576398034
login9	1	task_2488	resolution_1	1576055154	1576055343
login9	1	task_2489	resolution_1	1575214842	1575218549
login9	1	task_2490	resolution_1	1575214846	1575219186
login9	1	task_2491	resolution_1	1575200320	1575204227
login9	2	task_2492	resolution_1	1575204340	1575204507
login9	1	task_2493	resolution_1	1575200328	1575205092
login9	1	task_2494	resolution_2	1576614795	1576618009
login9	1	task_2495	resolution_1	1575200323	1575204786
login9	1	task_2496	resolution_1	1576615038	1576615813
login9	1	task_2497	resolution_1	1576614789	1576615034
login9	1	task_2498	resolution_1	1575460551	1575466093
login9	1	task_2499	resolution_1	1576070025	1576070200
login9	1	task_2500	resolution_2	1575229893	1575229951
login9	1	task_2501	resolution_1	1575180869	1575186657
login9	1	task_2502	resolution_1	1575661103	1575661203
login9	1	task_2503	resolution_1	1576404362	1576406923
login9	1	task_2504	resolution_1	1575201983	1575202176
login9	1	task_2505	resolution_2	1575202178	1575202188
login9	1	task_2506	resolution_2	1575202189	1575202201
login9	2	task_2507	resolution_1	1575202247	1575202330
login9	1	task_2508	resolution_1	1576424656	1576427751
login9	1	task_2509	resolution_1	1575183710	1575184156
login9	1	task_2510	resolution_1	1575180861	1575185400
login9	1	task_2511	resolution_2	1575180877	1575186698
login9	1	task_2512	resolution_1	1575186052	1575192095
login9	1	task_2513	resolution_1	1576426356	1576426829
login9	2	task_2514	resolution_1	1575192487	1575192607
login9	1	task_2515	resolution_1	1575180859	1575183271
login9	1	task_2516	resolution_1	1575713548	1575713674
login9	2	task_2517	resolution_2	1575199748	1575200035
login9	2	task_2518	resolution_1	1575189230	1575190886
login9	2	task_2519	resolution_1	1576390958	1576397428
login9	2	task_2520	resolution_1	1576396573	1576396925
login9	1	task_2521	resolution_2	1576421625	1576426157
login9	2	task_2522	resolution_1	1576425679	1576426102
login9	1	task_2523	resolution_1	1575200332	1575200365
login9	1	task_2524	resolution_1	1576424684	1576425644
login9	1	task_2525	resolution_1	1575197091	1575197271
login9	1	task_2526	resolution_1	1576417536	1576424651
login9	2	task_2527	resolution_1	1576390951	1576396570
login9	1	task_2528	resolution_1	1575191867	1575194230
login9	2	task_2529	resolution_1	1576390969	1576393817
login9	2	task_2530	resolution_1	1575220639	1575220817
login9	2	task_2531	resolution_1	1575755691	1575756103
login9	2	task_2532	resolution_1	1575756424	1575756755
login9	1	task_2533	resolution_1	1575753944	1575756384
login9	1	task_2534	resolution_1	1575833509	1575837731
login9	2	task_2535	resolution_1	1575838046	1575839156
login9	1	task_2536	resolution_1	1575829904	1575830588
login9	1	task_2537	resolution_1	1575805412	1575808374
login9	2	task_2538	resolution_1	1575806686	1575807118
login9	1	task_2539	resolution_1	1575805415	1575808537
login9	1	task_2540	resolution_1	1575833506	1575837254
login9	2	task_2541	resolution_1	1575839159	1575839480
login9	2	task_2542	resolution_1	1575838042	1575840684
login9	2	task_2543	resolution_1	1575840688	1575840823
login9	1	task_2544	resolution_1	1576762115	1576762381
login9	1	task_2545	resolution_1	1576752443	1576757873
login9	1	task_2546	resolution_1	1576752473	1576758069
login9	2	task_2547	resolution_1	1575814172	1575817370
login9	1	task_2548	resolution_1	1576752464	1576758979
login9	1	task_2549	resolution_1	1576752481	1576759460
login9	1	task_2550	resolution_2	1576752484	1576759495
login9	1	task_2551	resolution_2	1575759318	1575759543
login9	1	task_2552	resolution_1	1575756807	1575757327
login9	1	task_2553	resolution_2	1575753949	1575756947
login9	1	task_2554	resolution_1	1575183707	1575186992
login9	1	task_2555	resolution_1	1575190914	1575193104
login9	1	task_2556	resolution_2	1575759300	1575759574
login9	2	task_2557	resolution_1	1575196832	1575201573
login9	1	task_2558	resolution_1	1575756812	1575757727
login9	1	task_2559	resolution_1	1575199797	1575200726
login9	1	task_2560	resolution_2	1575200729	1575200748
login9	1	task_2561	resolution_2	1575202203	1575202382
login9	1	task_2562	resolution_2	1575202384	1575202417
login9	1	task_2563	resolution_1	1576423958	1576427166
login9	1	task_2564	resolution_1	1575196005	1575196112
login9	1	task_2565	resolution_2	1575203083	1575203095
login9	2	task_2566	resolution_2	1575199737	1575202245
login9	1	task_2567	resolution_2	1575203096	1575203106
login9	1	task_2568	resolution_2	1575203107	1575203117
login9	1	task_2569	resolution_1	1575186531	1575190175
login9	2	task_2570	resolution_2	1575189234	1575190354
login9	1	task_2571	resolution_1	1575217375	1575220622
login9	1	task_2572	resolution_2	1575196212	1575196226
login9	1	task_2573	resolution_2	1575195368	1575195508
login9	1	task_2574	resolution_1	1575227459	1575228061
login9	1	task_2575	resolution_2	1575225800	1575225818
login9	1	task_2576	resolution_1	1575194244	1575194438
login9	1	task_2577	resolution_1	1575191870	1575195365
login9	1	task_2578	resolution_1	1576421628	1576423296
login9	1	task_2579	resolution_1	1576423300	1576423951
login9	1	task_2580	resolution_1	1575201850	1575201980
login9	1	task_2581	resolution_1	1575201322	1575201847
login9	2	task_2582	resolution_1	1576758858	1576765775
login9	1	task_2583	resolution_1	1576752490	1576752538
login9	2	task_2584	resolution_1	1576390948	1576394674
login9	1	task_2585	resolution_2	1575223038	1575223063
login9	1	task_2586	resolution_1	1575202458	1575202561
login9	2	task_2587	resolution_1	1576419622	1576421043
login9	1	task_2588	resolution_2	1576407256	1576407271
login9	1	task_2589	resolution_2	1575202418	1575202455
login9	1	task_2590	resolution_1	1575202563	1575202736
login9	1	task_2591	resolution_1	1576418975	1576419020
login9	1	task_2592	resolution_1	1576404851	1576407512
login9	1	task_2593	resolution_1	1576417540	1576418971
login10	1	task_2594	resolution_1	1575282754	1575283116
login10	1	task_2595	resolution_2	1576237726	1576237753
login10	1	task_2596	resolution_1	1576842308	1576843074
login10	1	task_2597	resolution_1	1576064196	1576064770
login10	1	task_2598	resolution_1	1576237755	1576238042
login10	2	task_2599	resolution_1	1576238325	1576238545
login10	1	task_2600	resolution_1	1576237127	1576237723
login10	1	task_2601	resolution_1	1576049521	1576050727
login10	1	task_2602	resolution_2	1576063842	1576064192
login10	1	task_2603	resolution_1	1576050729	1576051104
login10	2	task_2604	resolution_1	1575978429	1575979058
login10	1	task_2605	resolution_1	1576049336	1576049518
login10	1	task_2606	resolution_1	1576048400	1576049334
login10	1	task_2607	resolution_1	1576048079	1576048398
login10	1	task_2608	resolution_2	1575978339	1575978418
login10	1	task_2609	resolution_2	1575978316	1575978337
login10	2	task_2610	resolution_1	1576226942	1576227232
login10	2	task_2611	resolution_1	1576221722	1576226514
login10	1	task_2612	resolution_1	1576840279	1576840700
login10	2	task_2613	resolution_1	1576226519	1576226937
login10	1	task_2614	resolution_1	1575270225	1575271697
login10	1	task_2615	resolution_1	1575976670	1575977384
login10	2	task_2616	resolution_1	1576221425	1576227732
login10	1	task_2617	resolution_1	1575975771	1575976667
login10	1	task_2618	resolution_1	1575270238	1575271464
login10	1	task_2619	resolution_1	1575977699	1575978013
login10	1	task_2620	resolution_1	1576053666	1576053708
login10	2	task_2621	resolution_1	1576657165	1576657491
login10	2	task_2622	resolution_1	1575275394	1575275693
login10	2	task_2623	resolution_1	1575282454	1575282748
login10	1	task_2624	resolution_1	1576655031	1576655472
login10	1	task_2625	resolution_2	1576655476	1576655682
login10	2	task_2626	resolution_1	1576838717	1576840086
login10	1	task_2627	resolution_2	1576655686	1576655746
login10	2	task_2628	resolution_2	1576662143	1576662231
login10	2	task_2629	resolution_1	1576655776	1576657160
login10	2	task_2630	resolution_1	1576653578	1576653740
login10	1	task_2631	resolution_1	1576238046	1576238270
login10	2	task_2632	resolution_1	1576227736	1576229207
login10	1	task_2633	resolution_1	1576229336	1576229494
login10	1	task_2634	resolution_1	1576658297	1576658333
login10	1	task_2635	resolution_1	1576229499	1576229643
login10	1	task_2636	resolution_1	1576229647	1576230075
login10	2	task_2637	resolution_1	1576657756	1576657816
login10	2	task_2638	resolution_1	1576657494	1576657696
login10	2	task_2639	resolution_1	1576657700	1576657753
login10	2	task_2640	resolution_1	1576661504	1576662018
login10	1	task_2641	resolution_1	1576230080	1576230990
login10	1	task_2642	resolution_1	1576230993	1576231369
login10	1	task_2643	resolution_1	1576231373	1576231595
login10	1	task_2644	resolution_1	1576235670	1576235725
login10	2	task_2645	resolution_1	1575281461	1575282287
login10	2	task_2646	resolution_1	1576236469	1576236941
login10	1	task_2647	resolution_1	1576658336	1576659767
login10	2	task_2648	resolution_1	1576235746	1576236465
login10	1	task_2649	resolution_1	1576659771	1576660295
login10	1	task_2650	resolution_1	1576235438	1576235666
login10	1	task_2651	resolution_1	1576660299	1576660952
login10	2	task_2652	resolution_1	1576237003	1576237105
login10	1	task_2653	resolution_1	1576666986	1576667200
login10	1	task_2654	resolution_1	1576233443	1576235050
login10	1	task_2655	resolution_1	1576232781	1576233285
login10	1	task_2656	resolution_2	1576654735	1576655027
login10	1	task_2657	resolution_1	1576233289	1576233439
login10	2	task_2658	resolution_1	1576653744	1576654427
login10	1	task_2659	resolution_1	1576231923	1576232068
login10	1	task_2660	resolution_1	1576232072	1576232775
login10	1	task_2661	resolution_1	1576231599	1576231919
login10	1	task_2662	resolution_1	1576235055	1576235094
login10	1	task_2663	resolution_1	1576667204	1576667628
login10	2	task_2664	resolution_1	1575451118	1575451655
login10	2	task_2665	resolution_1	1575279601	1575279838
login10	1	task_2666	resolution_1	1576834471	1576835445
login10	2	task_2667	resolution_1	1575358233	1575358629
login10	1	task_2668	resolution_1	1575443524	1575444099
login10	1	task_2669	resolution_1	1576572108	1576573371
login10	1	task_2670	resolution_1	1576571754	1576573599
login10	2	task_2671	resolution_1	1575458492	1575459946
login10	1	task_2672	resolution_1	1576835450	1576835800
login10	1	task_2673	resolution_1	1576835805	1576836638
login10	1	task_2674	resolution_1	1575374733	1575375179
login10	1	task_2675	resolution_1	1576571678	1576571751
login10	1	task_2676	resolution_2	1576571542	1576571673
login10	1	task_2677	resolution_2	1576571509	1576571540
login10	1	task_2678	resolution_1	1576569656	1576571505
login10	1	task_2679	resolution_1	1576493224	1576494075
login10	1	task_2680	resolution_2	1576494946	1576494968
login10	1	task_2681	resolution_2	1576494971	1576494992
login10	1	task_2682	resolution_1	1576494994	1576495402
login10	1	task_2683	resolution_1	1576491382	1576492579
login10	2	task_2684	resolution_1	1575456983	1575458489
login10	1	task_2685	resolution_1	1576836642	1576838693
login10	1	task_2686	resolution_1	1576150940	1576151309
login10	1	task_2687	resolution_1	1576151312	1576152157
login10	1	task_2688	resolution_1	1576496116	1576496633
login10	1	task_2689	resolution_1	1576143959	1576145921
login10	1	task_2690	resolution_1	1576145923	1576146780
login10	1	task_2691	resolution_1	1575447043	1575448068
login10	1	task_2692	resolution_1	1576146783	1576148039
login10	2	task_2693	resolution_1	1576833946	1576834149
login10	1	task_2694	resolution_1	1576148043	1576148465
login10	1	task_2695	resolution_1	1575448071	1575449530
login10	1	task_2696	resolution_1	1575449597	1575449903
login10	1	task_2697	resolution_1	1575449905	1575450332
login10	1	task_2698	resolution_1	1575449532	1575449596
login10	2	task_2699	resolution_1	1575446222	1575446661
login10	1	task_2700	resolution_1	1575444101	1575445661
login10	1	task_2701	resolution_1	1575445663	1575446209
login10	1	task_2702	resolution_1	1576492631	1576493219
login10	1	task_2703	resolution_1	1576148467	1576148916
login10	2	task_2704	resolution_1	1576578557	1576579129
login10	1	task_2705	resolution_2	1575373878	1575373994
login10	1	task_2706	resolution_1	1575624559	1575625426
login10	2	task_2707	resolution_1	1575456077	1575456980
login10	1	task_2708	resolution_1	1576577356	1576578369
login10	2	task_2709	resolution_1	1575359737	1575359892
login10	2	task_2710	resolution_1	1575455654	1575456076
login10	1	task_2711	resolution_1	1576567498	1576569266
login10	1	task_2712	resolution_2	1576840755	1576840881
login10	1	task_2713	resolution_1	1575892402	1575892620
login10	1	task_2714	resolution_1	1575283737	1575284235
login10	2	task_2715	resolution_2	1576490993	1576491162
login10	2	task_2716	resolution_1	1576833409	1576833942
login10	1	task_2717	resolution_1	1576569270	1576569652
login10	1	task_2718	resolution_1	1576566414	1576567494
login10	2	task_2719	resolution_1	1575892085	1575892359
login10	2	task_2720	resolution_1	1575453343	1575454305
login10	1	task_2721	resolution_1	1575283122	1575283596
login10	2	task_2722	resolution_1	1575452482	1575453340
login10	1	task_2723	resolution_1	1575373997	1575374511
login10	2	task_2724	resolution_1	1576834153	1576834377
login10	1	task_2725	resolution_1	1575373820	1575374731
login10	1	task_2726	resolution_2	1575454613	1575455649
login10	2	task_2727	resolution_1	1575454308	1575454571
login10	1	task_2728	resolution_1	1576492584	1576492628
login10	2	task_2729	resolution_1	1575450587	1575451116
login10	2	task_2730	resolution_1	1575279059	1575279595
login10	2	task_2731	resolution_1	1575451659	1575452479
login10	1	task_2732	resolution_1	1575284326	1575285273
login10	2	task_2733	resolution_1	1575275696	1575276587
login10	1	task_2734	resolution_1	1576575375	1576575954
login11	1	task_2735	resolution_1	1575517378	1575517910
login11	1	task_2736	resolution_1	1576641920	1576642166
login11	2	task_2737	resolution_1	1575870668	1575870808
login11	2	task_2738	resolution_1	1575209446	1575209854
login11	1	task_2739	resolution_1	1575211304	1575211603
login11	1	task_2740	resolution_1	1575517267	1575517375
login11	1	task_2741	resolution_1	1575208996	1575209434
login11	1	task_2742	resolution_1	1576641747	1576641915
login11	1	task_2743	resolution_2	1575208286	1575208313
login11	1	task_2744	resolution_1	1576641439	1576641742
login11	1	task_2745	resolution_1	1576050370	1576050570
login11	1	task_2746	resolution_1	1575516790	1575517191
login11	1	task_2747	resolution_2	1576050574	1576050662
login11	1	task_2748	resolution_1	1576050664	1576050989
login11	2	task_2749	resolution_1	1576051469	1576051724
login11	1	task_2750	resolution_1	1575515990	1575516787
login11	2	task_2751	resolution_1	1576051130	1576051467
login11	1	task_2752	resolution_2	1575517237	1575517265
login11	1	task_2753	resolution_1	1575515156	1575515329
login11	1	task_2754	resolution_1	1576050993	1576051107
login11	1	task_2755	resolution_1	1576217089	1576217235
login11	1	task_2756	resolution_1	1576053207	1576054866
login11	1	task_2757	resolution_1	1576134829	1576134960
login11	2	task_2758	resolution_1	1576134971	1576135146
login11	1	task_2759	resolution_1	1576203869	1576204066
login11	2	task_2760	resolution_1	1575267473	1575268457
login11	1	task_2761	resolution_1	1576202262	1576203865
login11	1	task_2762	resolution_1	1576204070	1576205279
login11	1	task_2763	resolution_1	1576205284	1576205957
login11	1	task_2764	resolution_1	1576207080	1576207898
login11	1	task_2765	resolution_1	1576205961	1576207075
login11	1	task_2766	resolution_1	1575865791	1575867136
login11	1	task_2767	resolution_1	1576217828	1576218146
login11	1	task_2768	resolution_1	1576208053	1576208375
login11	2	task_2769	resolution_1	1576052275	1576052703
login11	1	task_2770	resolution_1	1576207901	1576208049
login11	2	task_2771	resolution_1	1576208392	1576209315
login11	2	task_2772	resolution_1	1576209320	1576210648
login11	1	task_2773	resolution_1	1575517912	1575518269
login11	2	task_2774	resolution_1	1576051996	1576052142
login11	2	task_2775	resolution_1	1576051728	1576051994
login11	1	task_2776	resolution_1	1576212347	1576213421
login11	1	task_2777	resolution_1	1576213625	1576214200
login11	1	task_2778	resolution_1	1576213425	1576213620
login11	1	task_2779	resolution_1	1576216321	1576217085
login11	1	task_2780	resolution_1	1575867138	1575868057
login11	1	task_2781	resolution_1	1576048686	1576050367
login11	1	task_2782	resolution_1	1576046606	1576047270
login11	2	task_2783	resolution_1	1576048374	1576048649
login11	1	task_2784	resolution_1	1576642170	1576642611
login11	1	task_2785	resolution_1	1576057862	1576058190
login11	1	task_2786	resolution_1	1576032749	1576033167
login11	1	task_2787	resolution_1	1576032597	1576032747
